time (second),average fuel mass flow rate (kilogram / second),average port diameter (inch),average regression rate (inch / second),average total mass flow rate (kilogram / second),average total mass flux (kilogram / inch ** 2 / second),inlet mach,inlet velocity (mph),nozzle exit area (inch ** 2),nozzle exit diameter (inch),nozzle exit mach,nozzle exit velocity (mph),nozzle naught temp (degF),nozzle nozzle diffuser length (inch),nozzle star mach,nozzle star pressure (pound_force_per_square_inch),nozzle star temp (degF),nozzle star velocity (mph),nozzle throat area (inch ** 2),nozzle throat diameter (inch),nozzle thrust (newton),oxi fuel ratio,oxidiser mass (kilogram),oxidiser mass flow rate (kilogram / second)
3.4499999999999704,0.0084853,1.19,0.02613,0.036,0.0007,0.0,4.7769,0.1192,0.3896,2.8454,6565.7515,4940.3326,0.4066,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1717,105.2524,3.2291,0.2262,0.0274
3.45999999999997,0.0084869,1.1905,0.02613,0.036,0.0007,0.0,4.7771,0.1192,0.3896,2.8454,6565.7515,4940.3326,0.4066,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1717,105.2569,3.2285,0.2259,0.0274
3.46999999999997,0.0084884,1.191,0.02612,0.036,0.0007,0.0,4.7773,0.1192,0.3896,2.8454,6565.7515,4940.3326,0.4066,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1717,105.2614,3.2279,0.2256,0.0274
3.47999999999997,0.00849,1.1915,0.02611,0.036,0.0007,0.0,4.7775,0.1192,0.3896,2.8454,6565.7515,4940.3326,0.4066,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1717,105.2659,3.2273,0.2253,0.0274
3.4899999999999696,0.0084915,1.192,0.02611,0.036,0.0007,0.0,4.7777,0.1192,0.3896,2.8454,6565.7515,4940.3326,0.4066,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1717,105.2704,3.2268,0.2251,0.0274
3.4999999999999694,0.008493,1.1926,0.0261,0.036,0.0007,0.0,4.7779,0.1192,0.3896,2.8454,6565.7515,4940.3326,0.4066,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1717,105.2749,3.2262,0.2248,0.0274
3.509999999999969,0.0084946,1.1931,0.02609,0.036,0.0007,0.0,4.7781,0.1192,0.3896,2.8454,6565.7515,4940.3326,0.4066,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1717,105.2794,3.2256,0.2245,0.0274
3.519999999999969,0.0084961,1.1936,0.02609,0.036,0.0007,0.0,4.7783,0.1192,0.3896,2.8454,6565.7515,4940.3326,0.4066,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1717,105.2839,3.225,0.2242,0.0274
3.5299999999999687,0.0084976,1.1941,0.02608,0.036,0.0007,0.0,4.7785,0.1192,0.3896,2.8454,6565.7515,4940.3326,0.4066,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1717,105.2884,3.2244,0.224,0.0274
3.5399999999999685,0.0084992,1.1947,0.02607,0.036,0.0007,0.0,4.7787,0.1192,0.3897,2.8454,6565.7515,4940.3326,0.4067,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1717,105.2929,3.2238,0.2237,0.0274
3.5499999999999683,0.0085007,1.1952,0.02607,0.036,0.0007,0.0,4.7789,0.1193,0.3897,2.8454,6565.7515,4940.3326,0.4067,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1717,105.2974,3.2233,0.2234,0.0274
3.559999999999968,0.0085022,1.1957,0.02606,0.036,0.0007,0.0,4.7791,0.1193,0.3897,2.8454,6565.7515,4940.3326,0.4067,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1717,105.3019,3.2227,0.2231,0.0274
3.569999999999968,0.0085038,1.1962,0.02605,0.036,0.0007,0.0,4.7793,0.1193,0.3897,2.8454,6565.7515,4940.3326,0.4067,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1717,105.3064,3.2221,0.2229,0.0274
3.5799999999999677,0.0085053,1.1967,0.02605,0.036,0.0007,0.0,4.7795,0.1193,0.3897,2.8454,6565.7515,4940.3326,0.4067,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1717,105.3108,3.2215,0.2226,0.0274
3.5899999999999674,0.0085068,1.1973,0.02604,0.036,0.0007,0.0,4.7797,0.1193,0.3897,2.8454,6565.7515,4940.3326,0.4067,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1717,105.3153,3.2209,0.2223,0.0274
3.5999999999999672,0.0085084,1.1978,0.02603,0.036,0.0007,0.0,4.7799,0.1193,0.3897,2.8454,6565.7515,4940.3326,0.4067,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1718,105.3198,3.2204,0.222,0.0274
3.609999999999967,0.0085099,1.1983,0.02603,0.036,0.0007,0.0,4.7801,0.1193,0.3897,2.8454,6565.7515,4940.3326,0.4067,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1718,105.3243,3.2198,0.2218,0.0274
3.619999999999967,0.0085114,1.1988,0.02602,0.036,0.0007,0.0,4.7803,0.1193,0.3897,2.8454,6565.7515,4940.3326,0.4067,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1718,105.3288,3.2192,0.2215,0.0274
3.6299999999999666,0.0085129,1.1993,0.02601,0.036,0.0007,0.0,4.7805,0.1193,0.3897,2.8454,6565.7515,4940.3326,0.4067,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1718,105.3332,3.2186,0.2212,0.0274
3.6399999999999664,0.0085145,1.1999,0.02601,0.036,0.0007,0.0,4.7807,0.1193,0.3897,2.8454,6565.7515,4940.3326,0.4067,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1718,105.3377,3.2181,0.2209,0.0274
3.649999999999966,0.008516,1.2004,0.026,0.036,0.0007,0.0,4.7809,0.1193,0.3897,2.8454,6565.7515,4940.3326,0.4068,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1718,105.3422,3.2175,0.2207,0.0274
3.659999999999966,0.0085175,1.2009,0.02599,0.036,0.0007,0.0,4.7811,0.1193,0.3898,2.8454,6565.7515,4940.3326,0.4068,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1718,105.3466,3.2169,0.2204,0.0274
3.6699999999999657,0.008519,1.2014,0.02599,0.036,0.0007,0.0,4.7813,0.1193,0.3898,2.8454,6565.7515,4940.3326,0.4068,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1718,105.3511,3.2163,0.2201,0.0274
3.6799999999999655,0.0085206,1.2019,0.02598,0.036,0.0007,0.0,4.7815,0.1193,0.3898,2.8454,6565.7515,4940.3326,0.4068,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1718,105.3556,3.2158,0.2199,0.0274
3.6899999999999653,0.0085221,1.2025,0.02597,0.036,0.0007,0.0,4.7818,0.1193,0.3898,2.8454,6565.7515,4940.3326,0.4068,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1718,105.36,3.2152,0.2196,0.0274
3.699999999999965,0.0085236,1.203,0.02597,0.036,0.0007,0.0,4.782,0.1193,0.3898,2.8454,6565.7515,4940.3326,0.4068,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1718,105.3645,3.2146,0.2193,0.0274
3.709999999999965,0.0085251,1.2035,0.02596,0.036,0.0007,0.0,4.7822,0.1193,0.3898,2.8454,6565.7515,4940.3326,0.4068,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1718,105.3689,3.214,0.219,0.0274
3.7199999999999647,0.0085266,1.204,0.02595,0.036,0.0007,0.0,4.7824,0.1193,0.3898,2.8454,6565.7515,4940.3326,0.4068,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1718,105.3734,3.2135,0.2188,0.0274
3.7299999999999645,0.0085282,1.2045,0.02595,0.036,0.0007,0.0,4.7826,0.1193,0.3898,2.8454,6565.7515,4940.3326,0.4068,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1718,105.3779,3.2129,0.2185,0.0274
3.7399999999999642,0.0085297,1.2051,0.02594,0.036,0.0007,0.0,4.7828,0.1193,0.3898,2.8454,6565.7515,4940.3326,0.4068,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1718,105.3823,3.2123,0.2182,0.0274
3.749999999999964,0.0085312,1.2056,0.02593,0.036,0.0007,0.0,4.783,0.1194,0.3898,2.8454,6565.7515,4940.3326,0.4068,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1718,105.3868,3.2117,0.2179,0.0274
3.759999999999964,0.0085327,1.2061,0.02593,0.036,0.0007,0.0,4.7832,0.1194,0.3898,2.8454,6565.7515,4940.3326,0.4068,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1718,105.3912,3.2112,0.2177,0.0274
3.7699999999999636,0.0085342,1.2066,0.02592,0.036,0.0007,0.0,4.7834,0.1194,0.3898,2.8454,6565.7515,4940.3326,0.4069,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1718,105.3956,3.2106,0.2174,0.0274
3.7799999999999634,0.0085357,1.2071,0.02592,0.036,0.0007,0.0,4.7836,0.1194,0.3899,2.8454,6565.7515,4940.3326,0.4069,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1718,105.4001,3.21,0.2171,0.0274
3.789999999999963,0.0085373,1.2076,0.02591,0.036,0.0007,0.0,4.7838,0.1194,0.3899,2.8454,6565.7515,4940.3326,0.4069,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1718,105.4045,3.2095,0.2168,0.0274
3.799999999999963,0.0085388,1.2082,0.0259,0.036,0.0007,0.0,4.784,0.1194,0.3899,2.8454,6565.7515,4940.3326,0.4069,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1718,105.409,3.2089,0.2166,0.0274
3.8099999999999627,0.0085403,1.2087,0.0259,0.036,0.0007,0.0,4.7842,0.1194,0.3899,2.8454,6565.7515,4940.3326,0.4069,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1718,105.4134,3.2083,0.2163,0.0274
3.8199999999999625,0.0085418,1.2092,0.02589,0.036,0.0007,0.0,4.7844,0.1194,0.3899,2.8454,6565.7515,4940.3326,0.4069,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1718,105.4178,3.2078,0.216,0.0274
3.8299999999999623,0.0085433,1.2097,0.02588,0.036,0.0007,0.0,4.7846,0.1194,0.3899,2.8454,6565.7515,4940.3326,0.4069,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1718,105.4223,3.2072,0.2157,0.0274
3.839999999999962,0.0085448,1.2102,0.02588,0.036,0.0007,0.0,4.7848,0.1194,0.3899,2.8454,6565.7515,4940.3326,0.4069,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1718,105.4267,3.2066,0.2155,0.0274
3.849999999999962,0.0085463,1.2108,0.02587,0.036,0.0007,0.0,4.785,0.1194,0.3899,2.8454,6565.7515,4940.3326,0.4069,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1718,105.4311,3.2061,0.2152,0.0274
3.8599999999999617,0.0085478,1.2113,0.02586,0.036,0.0007,0.0,4.7852,0.1194,0.3899,2.8454,6565.7515,4940.3326,0.4069,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1718,105.4355,3.2055,0.2149,0.0274
3.8699999999999615,0.0085494,1.2118,0.02586,0.036,0.0007,0.0,4.7854,0.1194,0.3899,2.8454,6565.7515,4940.3326,0.4069,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1718,105.44,3.2049,0.2146,0.0274
3.8799999999999613,0.0085509,1.2123,0.02585,0.036,0.0007,0.0,4.7856,0.1194,0.3899,2.8454,6565.7515,4940.3326,0.407,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1719,105.4444,3.2044,0.2144,0.0274
3.889999999999961,0.0085524,1.2128,0.02584,0.036,0.0007,0.0,4.7858,0.1194,0.3899,2.8454,6565.7515,4940.3326,0.407,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1719,105.4488,3.2038,0.2141,0.0274
3.899999999999961,0.0085539,1.2133,0.02584,0.036,0.0007,0.0,4.786,0.1194,0.39,2.8454,6565.7515,4940.3326,0.407,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1719,105.4532,3.2032,0.2138,0.0274
3.9099999999999606,0.0085554,1.2139,0.02583,0.036,0.0007,0.0,4.7862,0.1194,0.39,2.8454,6565.7515,4940.3326,0.407,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1719,105.4576,3.2027,0.2135,0.0274
3.9199999999999604,0.0085569,1.2144,0.02582,0.036,0.0007,0.0,4.7864,0.1194,0.39,2.8454,6565.7515,4940.3326,0.407,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1719,105.462,3.2021,0.2133,0.0274
3.92999999999996,0.0085584,1.2149,0.02582,0.036,0.0007,0.0,4.7866,0.1194,0.39,2.8454,6565.7515,4940.3326,0.407,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1719,105.4665,3.2015,0.213,0.0274
3.93999999999996,0.0085599,1.2154,0.02581,0.036,0.0007,0.0,4.7868,0.1194,0.39,2.8454,6565.7515,4940.3326,0.407,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1719,105.4709,3.201,0.2127,0.0274
3.9499999999999598,0.0085614,1.2159,0.0258,0.036,0.0007,0.0,4.787,0.1195,0.39,2.8454,6565.7515,4940.3326,0.407,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1719,105.4753,3.2004,0.2125,0.0274
3.9599999999999596,0.0085629,1.2164,0.0258,0.036,0.0007,0.0,4.7872,0.1195,0.39,2.8454,6565.7515,4940.3326,0.407,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1719,105.4797,3.1999,0.2122,0.0274
3.9699999999999593,0.0085644,1.217,0.02579,0.036,0.0007,0.0,4.7874,0.1195,0.39,2.8454,6565.7515,4940.3326,0.407,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1719,105.4841,3.1993,0.2119,0.0274
3.979999999999959,0.0085659,1.2175,0.02579,0.036,0.0007,0.0,4.7876,0.1195,0.39,2.8454,6565.7515,4940.3326,0.407,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1719,105.4885,3.1987,0.2116,0.0274
3.989999999999959,0.0085674,1.218,0.02578,0.036,0.0007,0.0,4.7878,0.1195,0.39,2.8454,6565.7515,4940.3326,0.407,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1719,105.4929,3.1982,0.2114,0.0274
3.9999999999999587,0.0085689,1.2185,0.02577,0.036,0.0007,0.0,4.788,0.1195,0.39,2.8454,6565.7515,4940.3326,0.4071,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1719,105.4973,3.1976,0.2111,0.0274
4.009999999999959,0.0085704,1.219,0.02577,0.036,0.0007,0.0,4.7882,0.1195,0.39,2.8454,6565.7515,4940.3326,0.4071,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1719,105.5017,3.197,0.2108,0.0274
4.019999999999959,0.0085719,1.2195,0.02576,0.036,0.0007,0.0,4.7884,0.1195,0.3901,2.8454,6565.7515,4940.3326,0.4071,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1719,105.506,3.1965,0.2105,0.0274
4.0299999999999585,0.0085734,1.22,0.02575,0.036,0.0007,0.0,4.7886,0.1195,0.3901,2.8454,6565.7515,4940.3326,0.4071,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1719,105.5104,3.1959,0.2103,0.0274
4.039999999999958,0.0085749,1.2206,0.02575,0.036,0.0007,0.0,4.7888,0.1195,0.3901,2.8454,6565.7515,4940.3326,0.4071,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1719,105.5148,3.1954,0.21,0.0274
4.049999999999958,0.0085764,1.2211,0.02574,0.036,0.0007,0.0,4.789,0.1195,0.3901,2.8454,6565.7515,4940.3326,0.4071,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1719,105.5192,3.1948,0.2097,0.0274
4.059999999999958,0.0085779,1.2216,0.02573,0.036,0.0007,0.0,4.7892,0.1195,0.3901,2.8454,6565.7515,4940.3326,0.4071,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1719,105.5236,3.1943,0.2094,0.0274
4.069999999999958,0.0085794,1.2221,0.02573,0.036,0.0007,0.0,4.7894,0.1195,0.3901,2.8454,6565.7515,4940.3326,0.4071,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1719,105.528,3.1937,0.2092,0.0274
4.079999999999957,0.0085809,1.2226,0.02572,0.036,0.0007,0.0,4.7896,0.1195,0.3901,2.8454,6565.7515,4940.3326,0.4071,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1719,105.5324,3.1931,0.2089,0.0274
4.089999999999957,0.0085824,1.2231,0.02572,0.036,0.0007,0.0,4.7898,0.1195,0.3901,2.8454,6565.7515,4940.3326,0.4071,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1719,105.5367,3.1926,0.2086,0.0274
4.099999999999957,0.0085839,1.2236,0.02571,0.036,0.0007,0.0,4.79,0.1195,0.3901,2.8454,6565.7515,4940.3326,0.4071,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1719,105.5411,3.192,0.2083,0.0274
4.109999999999957,0.0085854,1.2242,0.0257,0.036,0.0007,0.0,4.7902,0.1195,0.3901,2.8454,6565.7515,4940.3326,0.4071,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1719,105.5455,3.1915,0.2081,0.0274
4.119999999999957,0.0085868,1.2247,0.0257,0.036,0.0007,0.0,4.7904,0.1195,0.3901,2.8454,6565.7515,4940.3326,0.4072,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1719,105.5498,3.1909,0.2078,0.0274
4.129999999999956,0.0085883,1.2252,0.02569,0.036,0.0007,0.0,4.7906,0.1195,0.3901,2.8454,6565.7515,4940.3326,0.4072,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1719,105.5542,3.1904,0.2075,0.0274
4.139999999999956,0.0085898,1.2257,0.02568,0.036,0.0007,0.0,4.7908,0.1195,0.3901,2.8454,6565.7515,4940.3326,0.4072,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1719,105.5586,3.1898,0.2072,0.0274
4.149999999999956,0.0085913,1.2262,0.02568,0.036,0.0007,0.0,4.791,0.1196,0.3902,2.8454,6565.7515,4940.3326,0.4072,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1719,105.5629,3.1893,0.207,0.0274
4.159999999999956,0.0085928,1.2267,0.02567,0.036,0.0007,0.0,4.7912,0.1196,0.3902,2.8454,6565.7515,4940.3326,0.4072,1.0,280.1824,4403.0582,2192.2676,0.0232,0.172,105.5673,3.1887,0.2067,0.0274
4.1699999999999555,0.0085943,1.2272,0.02566,0.036,0.0007,0.0,4.7914,0.1196,0.3902,2.8454,6565.7515,4940.3326,0.4072,1.0,280.1824,4403.0582,2192.2676,0.0232,0.172,105.5717,3.1882,0.2064,0.0274
4.179999999999955,0.0085958,1.2278,0.02566,0.036,0.0007,0.0,4.7916,0.1196,0.3902,2.8454,6565.7515,4940.3326,0.4072,1.0,280.1824,4403.0582,2192.2676,0.0232,0.172,105.576,3.1876,0.2062,0.0274
4.189999999999955,0.0085973,1.2283,0.02565,0.036,0.0007,0.0,4.7918,0.1196,0.3902,2.8454,6565.7515,4940.3326,0.4072,1.0,280.1824,4403.0582,2192.2676,0.0232,0.172,105.5804,3.1871,0.2059,0.0274
4.199999999999955,0.0085987,1.2288,0.02565,0.036,0.0007,0.0,4.792,0.1196,0.3902,2.8454,6565.7515,4940.3326,0.4072,1.0,280.1824,4403.0582,2192.2676,0.0232,0.172,105.5847,3.1865,0.2056,0.0274
4.209999999999955,0.0086002,1.2293,0.02564,0.036,0.0007,0.0,4.7922,0.1196,0.3902,2.8454,6565.7515,4940.3326,0.4072,1.0,280.1824,4403.0582,2192.2676,0.0232,0.172,105.5891,3.186,0.2053,0.0274
4.2199999999999545,0.0086017,1.2298,0.02563,0.036,0.0007,0.0,4.7924,0.1196,0.3902,2.8454,6565.7515,4940.3326,0.4072,1.0,280.1824,4403.0582,2192.2676,0.0232,0.172,105.5934,3.1854,0.2051,0.0274
4.229999999999954,0.0086032,1.2303,0.02563,0.036,0.0007,0.0,4.7925,0.1196,0.3902,2.8454,6565.7515,4940.3326,0.4072,1.0,280.1824,4403.0582,2192.2676,0.0232,0.172,105.5978,3.1849,0.2048,0.0274
4.239999999999954,0.0086047,1.2308,0.02562,0.036,0.0007,0.0,4.7927,0.1196,0.3902,2.8454,6565.7515,4940.3326,0.4073,1.0,280.1824,4403.0582,2192.2676,0.0232,0.172,105.6021,3.1843,0.2045,0.0274
4.249999999999954,0.0086062,1.2313,0.02561,0.036,0.0007,0.0,4.7929,0.1196,0.3902,2.8454,6565.7515,4940.3326,0.4073,1.0,280.1824,4403.0582,2192.2676,0.0232,0.172,105.6065,3.1838,0.2042,0.0274
4.259999999999954,0.0086076,1.2319,0.02561,0.036,0.0007,0.0,4.7931,0.1196,0.3902,2.8454,6565.7515,4940.3326,0.4073,1.0,280.1824,4403.0582,2192.2676,0.0232,0.172,105.6108,3.1832,0.204,0.0274
4.269999999999953,0.0086091,1.2324,0.0256,0.036,0.0007,0.0,4.7933,0.1196,0.3903,2.8454,6565.7515,4940.3326,0.4073,1.0,280.1824,4403.0582,2192.2676,0.0232,0.172,105.6152,3.1827,0.2037,0.0274
4.279999999999953,0.0086106,1.2329,0.0256,0.036,0.0007,0.0,4.7935,0.1196,0.3903,2.8454,6565.7515,4940.3326,0.4073,1.0,280.1824,4403.0582,2192.2676,0.0232,0.172,105.6195,3.1821,0.2034,0.0274
4.289999999999953,0.0086121,1.2334,0.02559,0.036,0.0007,0.0,4.7937,0.1196,0.3903,2.8454,6565.7515,4940.3326,0.4073,1.0,280.1824,4403.0582,2192.2676,0.0232,0.172,105.6238,3.1816,0.2031,0.0274
4.299999999999953,0.0086136,1.2339,0.02558,0.036,0.0007,0.0,4.7939,0.1196,0.3903,2.8454,6565.7515,4940.3326,0.4073,1.0,280.1824,4403.0582,2192.2676,0.0232,0.172,105.6282,3.181,0.2029,0.0274
4.3099999999999525,0.008615,1.2344,0.02558,0.036,0.0007,0.0,4.7941,0.1196,0.3903,2.8454,6565.7515,4940.3326,0.4073,1.0,280.1824,4403.0582,2192.2676,0.0232,0.172,105.6325,3.1805,0.2026,0.0274
4.319999999999952,0.0086165,1.2349,0.02557,0.036,0.0007,0.0,4.7943,0.1196,0.3903,2.8454,6565.7515,4940.3326,0.4073,1.0,280.1824,4403.0582,2192.2676,0.0232,0.172,105.6368,3.1799,0.2023,0.0274
4.329999999999952,0.008618,1.2354,0.02556,0.036,0.0007,0.0,4.7945,0.1196,0.3903,2.8454,6565.7515,4940.3326,0.4073,1.0,280.1824,4403.0582,2192.2676,0.0232,0.172,105.6412,3.1794,0.202,0.0274
4.339999999999952,0.0086195,1.236,0.02556,0.036,0.0007,0.0,4.7947,0.1196,0.3903,2.8454,6565.7515,4940.3326,0.4073,1.0,280.1824,4403.0582,2192.2676,0.0232,0.172,105.6455,3.1788,0.2018,0.0274
4.349999999999952,0.0086209,1.2365,0.02555,0.036,0.0007,0.0,4.7949,0.1197,0.3903,2.8454,6565.7515,4940.3326,0.4073,1.0,280.1824,4403.0582,2192.2676,0.0232,0.172,105.6498,3.1783,0.2015,0.0274
4.3599999999999515,0.0086224,1.237,0.02555,0.036,0.0007,0.0,4.7951,0.1197,0.3903,2.8454,6565.7515,4940.3326,0.4074,1.0,280.1824,4403.0582,2192.2676,0.0232,0.172,105.6541,3.1778,0.2012,0.0274
4.369999999999951,0.0086239,1.2375,0.02554,0.036,0.0007,0.0,4.7953,0.1197,0.3903,2.8454,6565.7515,4940.3326,0.4074,1.0,280.1824,4403.0582,2192.2676,0.0232,0.172,105.6584,3.1772,0.2009,0.0274
4.379999999999951,0.0086254,1.238,0.02553,0.036,0.0007,0.0,4.7955,0.1197,0.3903,2.8454,6565.7515,4940.3326,0.4074,1.0,280.1824,4403.0582,2192.2676,0.0232,0.172,105.6628,3.1767,0.2007,0.0274
4.389999999999951,0.0086268,1.2385,0.02553,0.036,0.0007,0.0,4.7957,0.1197,0.3903,2.8454,6565.7515,4940.3326,0.4074,1.0,280.1824,4403.0582,2192.2676,0.0232,0.172,105.6671,3.1761,0.2004,0.0274
4.399999999999951,0.0086283,1.239,0.02552,0.036,0.0007,0.0,4.7959,0.1197,0.3904,2.8454,6565.7515,4940.3326,0.4074,1.0,280.1824,4403.0582,2192.2676,0.0232,0.172,105.6714,3.1756,0.2001,0.0274
4.40999999999995,0.0086298,1.2395,0.02552,0.036,0.0007,0.0,4.7961,0.1197,0.3904,2.8454,6565.7515,4940.3326,0.4074,1.0,280.1824,4403.0582,2192.2676,0.0232,0.172,105.6757,3.175,0.1998,0.0274
4.41999999999995,0.0086313,1.24,0.02551,0.036,0.0007,0.0,4.7963,0.1197,0.3904,2.8454,6565.7515,4940.3326,0.4074,1.0,280.1824,4403.0582,2192.2676,0.0232,0.172,105.68,3.1745,0.1996,0.0274
4.42999999999995,0.0086327,1.2405,0.0255,0.036,0.0007,0.0,4.7965,0.1197,0.3904,2.8454,6565.7515,4940.3326,0.4074,1.0,280.1824,4403.0582,2192.2676,0.0232,0.172,105.6843,3.174,0.1993,0.0274
4.43999999999995,0.0086342,1.2411,0.0255,0.036,0.0007,0.0,4.7967,0.1197,0.3904,2.8454,6565.7515,4940.3326,0.4074,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1721,105.6886,3.1734,0.199,0.0274
4.4499999999999496,0.0086357,1.2416,0.02549,0.036,0.0007,0.0,4.7969,0.1197,0.3904,2.8454,6565.7515,4940.3326,0.4074,1.0,280.1824,4403.0582,2192.2676,0.0232,0.1721,105.6929,3.1729,0.1988,0.0274
4.459999999999949,0.0086371,1.2421,0.02548,0.036,0.0007,0.0,4.7971,0.1197,0.3904,2.8454,6565.7515,4940.3326,0.4074,1.0,280.1824,4403.0582,2192.2676,0.0233,0.1721,105.6972,3.1723,0.1985,0.0274
4.469999999999949,0.0086386,1.2426,0.02548,0.036,0.0007,0.0,4.7973,0.1197,0.3904,2.8454,6565.7515,4940.3326,0.4074,1.0,280.1824,4403.0582,2192.2676,0.0233,0.1721,105.7015,3.1718,0.1982,0.0274
4.479999999999949,0.0086401,1.2431,0.02547,0.036,0.0007,0.0,4.7975,0.1197,0.3904,2.8454,6565.7515,4940.3326,0.4075,1.0,280.1824,4403.0582,2192.2676,0.0233,0.1721,105.7058,3.1713,0.1979,0.0274
4.489999999999949,0.0086415,1.2436,0.02547,0.036,0.0007,0.0,4.7977,0.1197,0.3904,2.8454,6565.7515,4940.3326,0.4075,1.0,280.1824,4403.0582,2192.2676,0.0233,0.1721,105.7101,3.1707,0.1977,0.0274
4.4999999999999485,0.008643,1.2441,0.02546,0.036,0.0007,0.0,4.7978,0.1197,0.3904,2.8454,6565.7515,4940.3326,0.4075,1.0,280.1824,4403.0582,2192.2676,0.0233,0.1721,105.7144,3.1702,0.1974,0.0274
4.509999999999948,0.0086445,1.2446,0.02545,0.036,0.0007,0.0,4.798,0.1197,0.3904,2.8454,6565.7515,4940.3326,0.4075,1.0,280.1824,4403.0582,2192.2676,0.0233,0.1721,105.7187,3.1697,0.1971,0.0274
4.519999999999948,0.0086459,1.2451,0.02545,0.036,0.0007,0.0,4.7982,0.1197,0.3905,2.8454,6565.7515,4940.3326,0.4075,1.0,280.1824,4403.0582,2192.2676,0.0233,0.1721,105.723,3.1691,0.1968,0.0274
4.529999999999948,0.0086474,1.2456,0.02544,0.036,0.0007,0.0,4.7984,0.1197,0.3905,2.8454,6565.7515,4940.3326,0.4075,1.0,280.1824,4403.0582,2192.2676,0.0233,0.1721,105.7273,3.1686,0.1966,0.0274
4.539999999999948,0.0086489,1.2461,0.02544,0.036,0.0007,0.0,4.7986,0.1197,0.3905,2.8454,6565.7515,4940.3326,0.4075,1.0,280.1824,4403.0582,2192.2676,0.0233,0.1721,105.7316,3.1681,0.1963,0.0274
